"";"variedade";"falante";"acento";"estruturafrasal";"modiladide";"repeticao";"escolaridade";"genero";"vogal";"F0";"INT";"DUR"
"1096";"cameta";"BE51";"Oxítono";"zwk";"I";1;"Fund";"F";"V1";0,36087242437983;-1,79867349731047;3,55
"1097";"cameta";"BE51";"Oxítono";"zwk";"I";2;"Fund";"F";"V4";-0,726578241317886;-7,79867349731047;-0,526234811584218
"1098";"cameta";"BE51";"Oxítono";"zwk";"I";2;"Fund";"F";"V3";-1,80666889734214;-11,7986734973105;-0,350311365414165
"1099";"cameta";"BE51";"Oxítono";"zwk";"I";2;"Fund";"F";"V2";-2,66036866878975;-0,798673497310475;1,04408283626624
"1100";"cameta";"BE51";"Oxítono";"zwk";"I";2;"Fund";"F";"V1";0,170208842671888;-1,79867349731047;3,85
"1101";"cameta";"BE51";"Oxítono";"zwk";"I";3;"Fund";"F";"V4";-0,822331549726722;-8,79867349731047;-0,964763821237732
"1102";"cameta";"BE51";"Oxítono";"zwk";"I";3;"Fund";"F";"V3";-2,77959517660049;-11,7986734973105;-0,668776243063406
"1103";"cameta";"BE51";"Oxítono";"zwk";"I";3;"Fund";"F";"V2";-2,29571731661672;-1,79867349731047;1,04408283626624
"1104";"cameta";"BE51";"Oxítono";"zwk";"I";3;"Fund";"F";"V1";-0,73127336529249;-4,79867349731047;3,9
"1105";"cameta";"BE51";"Proparoxítono";"zwp";"A";1;"Fund";"F";"V4";0,507780162355687;-4,79867349731047;1,74033360650965
"1106";"cameta";"BE51";"Proparoxítono";"zwp";"A";1;"Fund";"F";"V3";-1,07708385588804;4,20132650268953;1,80392156862745
"1107";"cameta";"BE51";"Proparoxítono";"zwp";"A";1;"Fund";"F";"V2";-4,30476964468447;-6,79867349731047;-1,17142447222074
"1108";"cameta";"BE51";"Proparoxítono";"zwp";"A";1;"Fund";"F";"V1";-4,0894711418026;-18,7986734973105;1,92857142857143
"1109";"cameta";"BE51";"Proparoxítono";"zwp";"A";2;"Fund";"F";"V4";-0,322647917114082;-12,7986734973105;4,37435203798373
"1110";"cameta";"BE51";"Proparoxítono";"zwp";"A";2;"Fund";"F";"V3";-1,18598340538722;-7,79867349731047;1,80392156862745
"1111";"cameta";"BE51";"Proparoxítono";"zwp";"A";2;"Fund";"F";"V2";-3,11871312812544;-9,79867349731047;-0,911107922838356
"1112";"cameta";"BE51";"Proparoxítono";"zwp";"A";2;"Fund";"F";"V1";-2,62768611418526;-20,7986734973105;0,571428571428571
"1113";"cameta";"BE51";"Proparoxítono";"zwp";"A";3;"Fund";"F";"V4";-1,14239611007384;-11,7986734973105;2,21069404070145
"1114";"cameta";"BE51";"Proparoxítono";"zwp";"A";3;"Fund";"F";"V3";-1,58140940569776;-0,798673497310475;0,627450980392157
"1115";"cameta";"BE51";"Proparoxítono";"zwp";"A";3;"Fund";"F";"V2";-4,26283524660092;-8,79867349731047;-1,30158274691194
"1116";"cameta";"BE51";"Proparoxítono";"zwp";"A";3;"Fund";"F";"V1";-3,25091299239302;-20,7986734973105;3
"1117";"cameta";"BE51";"Proparoxítono";"zwp";"I";1;"Fund";"F";"V4";0,0471900533134904;-3,79867349731047;2,25773008412063
"1118";"cameta";"BE51";"Proparoxítono";"zwp";"I";1;"Fund";"F";"V3";-0,336148019740293;4,20132650268953;1,56862745098039
"1119";"cameta";"BE51";"Proparoxítono";"zwp";"I";1;"Fund";"F";"V2";1,96336816494429;-1,79867349731047;-1,77882975411298
"1120";"cameta";"BE51";"Proparoxítono";"zwp";"I";1;"Fund";"F";"V1";-2,00229031930763;-11,7986734973105;1,14285714285714
"1121";"cameta";"BE51";"Proparoxítono";"zwp";"I";2;"Fund";"F";"V4";-2,57405970878799;-5,79867349731047;3,15141490908505
"1122";"cameta";"BE51";"Proparoxítono";"zwp";"I";2;"Fund";"F";"V3";-2,87769416727702;-0,798673497310475;1,90196078431373
"1123";"cameta";"BE51";"Proparoxítono";"zwp";"I";2;"Fund";"F";"V2";-2,20004040554311;-3,79867349731047;-1,21481056378447
"1124";"cameta";"BE51";"Proparoxítono";"zwp";"I";2;"Fund";"F";"V1";-3,32394357199549;-20,7986734973105;0,428571428571429
"1125";"cameta";"BE51";"Proparoxítono";"zwp";"I";3;"Fund";"F";"V4";-1,75640098715842;-9,79867349731047;3,95102764721111
"1126";"cameta";"BE51";"Proparoxítono";"zwp";"I";3;"Fund";"F";"V3";-1,59924799846055;3,20132650268953;2
"1127";"cameta";"BE51";"Proparoxítono";"zwp";"I";3;"Fund";"F";"V2";-0,948016033791632;-4,79867349731047;-1,34496883847567
"1128";"cameta";"BE51";"Proparoxítono";"zwp";"I";3;"Fund";"F";"V1";-2,66633012506335;-20,7986734973105;2,71428571428571
"1129";"cameta";"BE51";"Proparoxítono";"zyp";"A";1;"Fund";"F";"V4";0,222015833105421;-9,79867349731047;3,95102764721111
"1130";"cameta";"BE51";"Proparoxítono";"zyp";"A";1;"Fund";"F";"V3";2,66220762247335;-3,79867349731047;3,19607843137255
"1131";"cameta";"BE51";"Proparoxítono";"zyp";"A";1;"Fund";"F";"V2";-2,14380875841307;-4,79867349731047;-0,846028785492759
"1132";"cameta";"BE51";"Proparoxítono";"zyp";"A";1;"Fund";"F";"V1";-2,70584392510654;-15,7986734973105;-1,57142857142857
"1133";"cameta";"BE51";"Proparoxítono";"zyp";"A";2;"Fund";"F";"V4";-0,537193238875541;-8,79867349731047;3,71584743011521
"1134";"cameta";"BE51";"Proparoxítono";"zyp";"A";2;"Fund";"F";"V3";-1,40920661897233;-0,798673497310475;0,823529411764706
"1135";"cameta";"BE51";"Proparoxítono";"zyp";"A";2;"Fund";"F";"V2";-2,97323050961072;-5,79867349731047;-0,824335739710893
"1136";"cameta";"BE51";"Proparoxítono";"zyp";"A";2;"Fund";"F";"V1";-2,95634315518516;-16,7986734973105;-1,5
"1137";"cameta";"BE51";"Proparoxítono";"zyp";"A";3;"Fund";"F";"V4";0,46963871376848;-6,79867349731047;3,70360434191799
"1138";"cameta";"BE51";"Proparoxítono";"zyp";"A";3;"Fund";"F";"V3";-0,998686600749105;-3,79867349731047;1,80392156862745
"1139";"cameta";"BE51";"Proparoxítono";"zyp";"A";3;"Fund";"F";"V2";-2,38852813515263;-12,7986734973105;-1,34496883847567
"1140";"cameta";"BE51";"Proparoxítono";"zyp";"A";3;"Fund";"F";"V1";-2,2372431877608;-22,7986734973105;-3,78571428571429
"1141";"cameta";"BE51";"Proparoxítono";"zyp";"I";1;"Fund";"F";"V4";-1,11977804096352;-5,79867349731047;1,92847778018637
"1142";"cameta";"BE51";"Proparoxítono";"zyp";"I";1;"Fund";"F";"V3";0,37832699595143;3,20132650268953;1,35294117647059
"1143";"cameta";"BE51";"Proparoxítono";"zyp";"I";1;"Fund";"F";"V2";-2,14273406090492;-3,79867349731047;-1,62697843363992
"1144";"cameta";"BE51";"Proparoxítono";"zyp";"I";1;"Fund";"F";"V1";-4,53751869245618;-14,7986734973105;0,785714285714286
"1145";"cameta";"BE51";"Proparoxítono";"zyp";"I";2;"Fund";"F";"V4";1,60726524566204;-3,79867349731047;3,62177534327685
"1146";"cameta";"BE51";"Proparoxítono";"zyp";"I";2;"Fund";"F";"V3";-0,584061070904724;2,20132650268953;2,58823529411765
"1147";"cameta";"BE51";"Proparoxítono";"zyp";"I";2;"Fund";"F";"V2";1,29544222363818;-0,798673497310475;-1,67036452520365
"1148";"cameta";"BE51";"Proparoxítono";"zyp";"I";2;"Fund";"F";"V1";-2,78658501190566;-7,79867349731047;-1,35714285714286
"1149";"cameta";"BE51";"Proparoxítono";"zyp";"I";3;"Fund";"F";"V4";0,218376785456949;-6,79867349731047;4,26803686294814
"1150";"cameta";"BE51";"Proparoxítono";"zyp";"I";3;"Fund";"F";"V3";-1,6255780888641;0,201326502689525;2,58823529411765
"1151";"cameta";"BE51";"Proparoxítono";"zyp";"I";3;"Fund";"F";"V2";-1,28356330115305;-2,79867349731047;-0,911107922838356
"1152";"cameta";"BE51";"Proparoxítono";"zyp";"I";3;"Fund";"F";"V1";-3,55076122311791;-17,7986734973105;-1,92857142857143
"1153";"cameta";"BE52";"Oxítono";"bwk";"A";1;"Fund";"M";"V4";0,09302824865055;-8,28076995357443;-2,80658566178249
"1154";"cameta";"BE52";"Oxítono";"bwk";"A";1;"Fund";"M";"V3";0,743346942843492;-5,28076995357443;-0,350311365414165
"1155";"cameta";"BE52";"Oxítono";"bwk";"A";1;"Fund";"M";"V2";1,75500982056365;-2,28076995357443;0,0818888499032343
"1156";"cameta";"BE52";"Oxítono";"bwk";"A";1;"Fund";"M";"V1";-3,71887408466522;-8,28076995357443;-0,05
"1157";"cameta";"BE52";"Oxítono";"bwk";"A";2;"Fund";"M";"V4";2,02288323775164;-6,28076995357443;-1,4471457318566
"1158";"cameta";"BE52";"Oxítono";"bwk";"A";2;"Fund";"M";"V3";2,06547221454968;-4,28076995357443;-0,987241120712647
"1159";"cameta";"BE52";"Oxítono";"bwk";"A";2;"Fund";"M";"V2";5,92860352309364;-0,280769953574435;-0,593694161798449
"1160";"cameta";"BE52";"Oxítono";"bwk";"A";2;"Fund";"M";"V1";-0,178508184761152;-4,28076995357443;1,1
"1161";"cameta";"BE52";"Oxítono";"bwk";"A";3;"Fund";"M";"V4";-0,151391271909138;-6,28076995357443;0,350823207722812
"1162";"cameta";"BE52";"Oxítono";"bwk";"A";3;"Fund";"M";"V3";-0,0514390258662066;-9,28076995357443;0,286618389884317
"1163";"cameta";"BE52";"Oxítono";"bwk";"A";3;"Fund";"M";"V2";1,32846290085942;-4,28076995357443;-0,184249912282277
"1164";"cameta";"BE52";"Oxítono";"bwk";"A";3;"Fund";"M";"V1";-5,06734324216981;-15,2807699535744;0,75
"1165";"cameta";"BE52";"Oxítono";"bwk";"I";1;"Fund";"M";"V4";-2,04005976751951;-7,28076995357443;3,9279890625756
"1166";"cameta";"BE52";"Oxítono";"bwk";"I";1;"Fund";"M";"V3";-2,34705021087339;-3,28076995357443;-0,15923243882462
"1167";"cameta";"BE52";"Oxítono";"bwk";"I";1;"Fund";"M";"V2";-3,07894649724939;1,71923004642557;-0,184249912282277
"1168";"cameta";"BE52";"Oxítono";"bwk";"I";1;"Fund";"M";"V1";-2,45554723232704;-0,280769953574435;3,8
"1169";"cameta";"BE52";"Oxítono";"bwk";"I";2;"Fund";"M";"V4";-2,02642382152443;-5,28076995357443;-1,22788122702984
"1170";"cameta";"BE52";"Oxítono";"bwk";"I";2;"Fund";"M";"V3";-2,90983554384864;-7,28076995357443;-0,382157853179089
"1171";"cameta";"BE52";"Oxítono";"bwk";"I";2;"Fund";"M";"V2";-3,89092559151764;-3,28076995357443;-0,941721773887194
"1172";"cameta";"BE52";"Oxítono";"bwk";"I";2;"Fund";"M";"V1";-2,45282599133586;-0,280769953574435;2,35
"1173";"cameta";"BE52";"Oxítono";"bwk";"I";3;"Fund";"M";"V4";-2,55903374370031;-5,28076995357443;-0,175411603861406
"1174";"cameta";"BE52";"Oxítono";"bwk";"I";3;"Fund";"M";"V3";-3,3112329373525;-8,28076995357443;-0,796162194123103
"1175";"cameta";"BE52";"Oxítono";"bwk";"I";3;"Fund";"M";"V2";-3,89345774608375;-4,28076995357443;0,102361062379043
"1176";"cameta";"BE52";"Oxítono";"bwk";"I";3;"Fund";"M";"V1";-2,57440200887788;-4,28076995357443;1,2
"1177";"cameta";"BE52";"Paroxítono";"bwt";"A";1;"Fund";"M";"V4";0,699903888429674;-1,28076995357443;-0,871857290578645
"1178";"cameta";"BE52";"Paroxítono";"bwt";"A";1;"Fund";"M";"V3";2,35807272125481;-6,28076995357443;-1,52970585407784
"1179";"cameta";"BE52";"Paroxítono";"bwt";"A";1;"Fund";"M";"V2";-3,38751882576565;-8,28076995357443;1,96977156035922
"1180";"cameta";"BE52";"Paroxítono";"bwt";"A";1;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1181";"cameta";"BE52";"Paroxítono";"bwt";"A";2;"Fund";"M";"V4";-0,435056718282387;-1,28076995357443;-0,523114374347187
"1182";"cameta";"BE52";"Paroxítono";"bwt";"A";2;"Fund";"M";"V3";1,71140657889087;-7,28076995357443;-0,588348405414552
"1183";"cameta";"BE52";"Paroxítono";"bwt";"A";2;"Fund";"M";"V2";-1,93892025185462;-7,28076995357443;1,96977156035922
"1184";"cameta";"BE52";"Paroxítono";"bwt";"A";2;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1185";"cameta";"BE52";"Paroxítono";"bwt";"A";3;"Fund";"M";"V4";0,18882869360228;-2,28076995357443;-1,33684784555392
"1186";"cameta";"BE52";"Paroxítono";"bwt";"A";3;"Fund";"M";"V3";1,1525836569325;-6,28076995357443;-0,823687767580373
"1187";"cameta";"BE52";"Paroxítono";"bwt";"A";3;"Fund";"M";"V2";-4,05775279035112;-6,28076995357443;2,78204849246612
"1188";"cameta";"BE52";"Paroxítono";"bwt";"A";3;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1189";"cameta";"BE52";"Paroxítono";"bwt";"I";1;"Fund";"M";"V4";-3,01975848953707;-8,28076995357443;-0,988104929322464
"1190";"cameta";"BE52";"Paroxítono";"bwt";"I";1;"Fund";"M";"V3";-4,37390561347191;-9,28076995357443;-0,353009043248731
"1191";"cameta";"BE52";"Paroxítono";"bwt";"I";1;"Fund";"M";"V2";-2,3512395251507;-8,28076995357443;1,52301924770043
"1192";"cameta";"BE52";"Paroxítono";"bwt";"I";1;"Fund";"M";"V1";-2,02139088438281;-20,2807699535744;0,0714285714285714
"1193";"cameta";"BE52";"Paroxítono";"bwt";"I";2;"Fund";"M";"V4";-1,5465383945566;-3,28076995357443;-1,85996221990111
"1194";"cameta";"BE52";"Paroxítono";"bwt";"I";2;"Fund";"M";"V3";-2,96117138567946;-4,28076995357443;1,45125940002256
"1195";"cameta";"BE52";"Paroxítono";"bwt";"I";2;"Fund";"M";"V2";-1,29657049413555;0,719230046425565;1,38087078458172
"1196";"cameta";"BE52";"Paroxítono";"bwt";"I";2;"Fund";"M";"V1";-0,981278530199707;-20,2807699535744;-1,57142857142857
"1197";"cameta";"BE52";"Paroxítono";"bwt";"I";3;"Fund";"M";"V4";-2,79496822564772;-8,28076995357443;-1,04622874869437
"1198";"cameta";"BE52";"Paroxítono";"bwt";"I";3;"Fund";"M";"V3";-3,53385623912929;-11,2807699535744;0,431455497304005
"1199";"cameta";"BE52";"Paroxítono";"bwt";"I";3;"Fund";"M";"V2";-1,65583765258152;-3,28076995357443;1,13718770494965
"1200";"cameta";"BE52";"Paroxítono";"bwt";"I";3;"Fund";"M";"V1";-1,3380997826039;-21,2807699535744;-3,78571428571429
"1201";"cameta";"BE52";"Oxítono";"dwk";"A";1;"Fund";"M";"V4";0,746255785530527;-7,28076995357443;-1,40329283089125
"1202";"cameta";"BE52";"Oxítono";"dwk";"A";1;"Fund";"M";"V3";0,14131957785285;-6,28076995357443;-0,987241120712647
"1203";"cameta";"BE52";"Oxítono";"dwk";"A";1;"Fund";"M";"V2";0,686604212086432;0,719230046425565;-0,388972037040363
"1204";"cameta";"BE52";"Oxítono";"dwk";"A";1;"Fund";"M";"V1";-4,37843944943917;-11,2807699535744;1,95
"1205";"cameta";"BE52";"Oxítono";"dwk";"A";2;"Fund";"M";"V4";0,973641152704857;-6,28076995357443;-1,84182184054476
"1206";"cameta";"BE52";"Oxítono";"dwk";"A";2;"Fund";"M";"V3";0,882760846704523;-6,28076995357443;-0,955394632947723
"1207";"cameta";"BE52";"Oxítono";"dwk";"A";2;"Fund";"M";"V2";2,05746849636072;-1,28076995357443;0,225194337233894
"1208";"cameta";"BE52";"Oxítono";"dwk";"A";2;"Fund";"M";"V1";-4,57482008231633;-13,2807699535744;2,35
"1209";"cameta";"BE52";"Oxítono";"dwk";"A";3;"Fund";"M";"V4";0,744455109945036;-7,28076995357443;-1,14017542509914
"1210";"cameta";"BE52";"Oxítono";"dwk";"A";3;"Fund";"M";"V3";1,4591276565407;-6,28076995357443;-0,573236779768634
"1211";"cameta";"BE52";"Oxítono";"dwk";"A";3;"Fund";"M";"V2";3,71022479590662;-2,28076995357443;0,0204722124758086
"1212";"cameta";"BE52";"Oxítono";"dwk";"A";3;"Fund";"M";"V1";-4,10055234497995;-9,28076995357443;0,9
"1213";"cameta";"BE52";"Oxítono";"dwk";"I";1;"Fund";"M";"V4";-2,08218058535592;-3,28076995357443;-0,61394061351492
"1214";"cameta";"BE52";"Oxítono";"dwk";"I";1;"Fund";"M";"V3";-3,19210267497508;-7,28076995357443;-0,0318464877649241
"1215";"cameta";"BE52";"Oxítono";"dwk";"I";1;"Fund";"M";"V2";-4,65673509921331;-5,28076995357443;-0,798416286556534
"1216";"cameta";"BE52";"Oxítono";"dwk";"I";1;"Fund";"M";"V1";-2,36845936597112;-2,28076995357443;4,3
"1217";"cameta";"BE52";"Oxítono";"dwk";"I";2;"Fund";"M";"V4";-1,92149765523171;-3,28076995357443;-1,14017542509914
"1218";"cameta";"BE52";"Oxítono";"dwk";"I";2;"Fund";"M";"V3";-2,79885558191702;-8,28076995357443;-0,668776243063406
"1219";"cameta";"BE52";"Oxítono";"dwk";"I";2;"Fund";"M";"V2";-3,89784688750736;-6,28076995357443;-0,245666549709703
"1220";"cameta";"BE52";"Oxítono";"dwk";"I";2;"Fund";"M";"V1";-2,85124843999103;-4,28076995357443;3,3
"1221";"cameta";"BE52";"Oxítono";"dwk";"I";3;"Fund";"M";"V4";-1,92149765523171;-3,28076995357443;-0,833205118341678
"1222";"cameta";"BE52";"Oxítono";"dwk";"I";3;"Fund";"M";"V3";-2,57066290001888;-7,28076995357443;-0,573236779768634
"1223";"cameta";"BE52";"Oxítono";"dwk";"I";3;"Fund";"M";"V2";-3,84042571559908;-6,28076995357443;-0,388972037040363
"1224";"cameta";"BE52";"Oxítono";"dwk";"I";3;"Fund";"M";"V1";-2,80806875377916;-4,28076995357443;3,3
"1225";"cameta";"BE52";"Proparoxítono";"dwp";"A";1;"Fund";"M";"V4";2,80659466761004;-5,28076995357443;0,14110813025754
"1226";"cameta";"BE52";"Proparoxítono";"dwp";"A";1;"Fund";"M";"V3";-1,07779360568202;-0,280769953574435;0,686274509803922
"1227";"cameta";"BE52";"Proparoxítono";"dwp";"A";1;"Fund";"M";"V2";-4,81496211519411;-14,2807699535744;-1,86560193724044
"1228";"cameta";"BE52";"Proparoxítono";"dwp";"A";1;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1229";"cameta";"BE52";"Proparoxítono";"dwp";"A";2;"Fund";"M";"V4";3,4741933280334;-2,28076995357443;0,282216260515079
"1230";"cameta";"BE52";"Proparoxítono";"dwp";"A";2;"Fund";"M";"V3";-1,88885163666997;-2,28076995357443;0,627450980392157
"1231";"cameta";"BE52";"Proparoxítono";"dwp";"A";2;"Fund";"M";"V2";-4,81282412931097;-18,2807699535744;-0,390474824073581
"1232";"cameta";"BE52";"Proparoxítono";"dwp";"A";2;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1233";"cameta";"BE52";"Proparoxítono";"dwp";"A";3;"Fund";"M";"V4";3,78948518763589;-4,28076995357443;-0,14110813025754
"1234";"cameta";"BE52";"Proparoxítono";"dwp";"A";3;"Fund";"M";"V3";-2,11579167039029;-4,28076995357443;0,431372549019608
"1235";"cameta";"BE52";"Proparoxítono";"dwp";"A";3;"Fund";"M";"V2";-5,44797217433117;-21,2807699535744;-1,12803838065701
"1236";"cameta";"BE52";"Proparoxítono";"dwp";"A";3;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1237";"cameta";"BE52";"Proparoxítono";"dwp";"I";1;"Fund";"M";"V4";-4,6269398761128;-8,28076995357443;0,329252303934259
"1238";"cameta";"BE52";"Proparoxítono";"dwp";"I";1;"Fund";"M";"V3";-1,91746355498805;4,71923004642557;1,01960784313725
"1239";"cameta";"BE52";"Proparoxítono";"dwp";"I";1;"Fund";"M";"V2";-5,58063963007197;-12,2807699535744;-1,93068107458604
"1240";"cameta";"BE52";"Proparoxítono";"dwp";"I";1;"Fund";"M";"V1";-6,04617233938513;-17,2807699535744;-3,64285714285714
"1241";"cameta";"BE52";"Proparoxítono";"dwp";"I";2;"Fund";"M";"V4";-3,59839566962454;-3,28076995357443;1,08182899864114
"1242";"cameta";"BE52";"Proparoxítono";"dwp";"I";2;"Fund";"M";"V3";-0,899431909032605;4,71923004642557;1,01960784313725
"1243";"cameta";"BE52";"Proparoxítono";"dwp";"I";2;"Fund";"M";"V2";-4,25939839947137;-4,28076995357443;-1,47512711316686
"1244";"cameta";"BE52";"Proparoxítono";"dwp";"I";2;"Fund";"M";"V1";-5,19145082465231;-14,2807699535744;-2,35714285714286
"1245";"cameta";"BE52";"Proparoxítono";"dwp";"I";3;"Fund";"M";"V4";-2,62161579533341;-8,28076995357443;0,799612738126058
"1246";"cameta";"BE52";"Proparoxítono";"dwp";"I";3;"Fund";"M";"V3";-0,289775204093379;2,71923004642557;0,431372549019608
"1247";"cameta";"BE52";"Proparoxítono";"dwp";"I";3;"Fund";"M";"V2";-4,12892963851229;-13,2807699535744;-1,43174102160313
"1248";"cameta";"BE52";"Proparoxítono";"dwp";"I";3;"Fund";"M";"V1";-4,49605334531117;-21,2807699535744;-3,57142857142857
"1249";"cameta";"BE52";"Proparoxítono";"dyp";"A";1;"Fund";"M";"V4";4,06155888135049;-3,28076995357443;-0,611468564449338
"1250";"cameta";"BE52";"Proparoxítono";"dyp";"A";1;"Fund";"M";"V3";-2,06285819121632;-0,280769953574435;0,529411764705882
"1251";"cameta";"BE52";"Proparoxítono";"dyp";"A";1;"Fund";"M";"V2";-4,18489532449847;-16,2807699535744;-1,86560193724044
"1252";"cameta";"BE52";"Proparoxítono";"dyp";"A";1;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1253";"cameta";"BE52";"Proparoxítono";"dyp";"A";2;"Fund";"M";"V4";6,35491559404387;-7,28076995357443;-2,02254986702473
"1254";"cameta";"BE52";"Proparoxítono";"dyp";"A";2;"Fund";"M";"V3";2,41094076587153;2,71923004642557;0,627450980392157
"1255";"cameta";"BE52";"Proparoxítono";"dyp";"A";2;"Fund";"M";"V2";-5,06035551586296;-10,2807699535744;-1,99576021193164
"1256";"cameta";"BE52";"Proparoxítono";"dyp";"A";2;"Fund";"M";"V1";NA;NA;-4,28571428571429
"1257";"cameta";"BE52";"Proparoxítono";"dyp";"A";3;"Fund";"M";"V4";1,82611500346812;-6,28076995357443;0
"1258";"cameta";"BE52";"Proparoxítono";"dyp";"A";3;"Fund";"M";"V3";-2,36123568244588;-3,28076995357443;0,627450980392157
"1259";"cameta";"BE52";"Proparoxítono";"dyp";"A";3;"Fund";"M";"V2";-2,95725474363721;-16,2807699535744;-1,99576021193164
"1260";"cameta";"BE52";"Proparoxítono";"dyp";"A";3;"Fund";"M";"V1";NA;NA;-7,28571428571429
"1261";"cameta";"BE52";"Proparoxítono";"dyp";"I";1;"Fund";"M";"V4";-3,59365760499318;-10,2807699535744;-0,14110813025754
"1262";"cameta";"BE52";"Proparoxítono";"dyp";"I";1;"Fund";"M";"V3";-1,14092810751872;2,71923004642557;0,431372549019608
"1263";"cameta";"BE52";"Proparoxítono";"dyp";"I";1;"Fund";"M";"V2";-4,37590785029194;-10,2807699535744;-1,86560193724044
"1264";"cameta";"BE52";"Proparoxítono";"dyp";"I";1;"Fund";"M";"V1";-4,56246121465969;-14,2807699535744;-4,21428571428571
"1265";"cameta";"BE52";"Proparoxítono";"dyp";"I";2;"Fund";"M";"V4";-2,78999517115923;-7,28076995357443;1,1759010854795
"1266";"cameta";"BE52";"Proparoxítono";"dyp";"I";2;"Fund";"M";"V3";-1,60065413488188;-0,280769953574435;0,431372549019608
"1267";"cameta";"BE52";"Proparoxítono";"dyp";"I";2;"Fund";"M";"V2";-3,53866572386527;-9,28076995357443;-2,1476115324047
"1268";"cameta";"BE52";"Proparoxítono";"dyp";"I";2;"Fund";"M";"V1";-5,00627621555657;-14,2807699535744;-3,78571428571429
"1269";"cameta";"BE52";"Proparoxítono";"dyp";"I";3;"Fund";"M";"V4";-2,29488060495858;-9,28076995357443;0,987756911802777
"1270";"cameta";"BE52";"Proparoxítono";"dyp";"I";3;"Fund";"M";"V3";-0,749213319602276;1,71923004642557;0,431372549019608
"1271";"cameta";"BE52";"Proparoxítono";"dyp";"I";3;"Fund";"M";"V2";-4,4336659251071;-9,28076995357443;-2,10422544084096
"1272";"cameta";"BE52";"Proparoxítono";"dyp";"I";3;"Fund";"M";"V1";-4,31410424760802;-17,2807699535744;-4,21428571428571
"1273";"cameta";"BE52";"Oxítono";"fwk";"A";1;"Fund";"M";"V4";0,373890870248857;-8,28076995357443;-0,131558702896054
"1274";"cameta";"BE52";"Oxítono";"fwk";"A";1;"Fund";"M";"V3";1,2862756630823;-6,28076995357443;-0,668776243063406
"1275";"cameta";"BE52";"Oxítono";"fwk";"A";1;"Fund";"M";"V2";2,51889316865998;-4,28076995357443;-0,388972037040363
"1276";"cameta";"BE52";"Oxítono";"fwk";"A";1;"Fund";"M";"V1";-4,00111089906029;-8,28076995357443;0,65
"1277";"cameta";"BE52";"Oxítono";"fwk";"A";2;"Fund";"M";"V4";0,791880540704189;-3,28076995357443;-0,175411603861406
"1278";"cameta";"BE52";"Oxítono";"fwk";"A";2;"Fund";"M";"V3";1,3737031292655;-4,28076995357443;-1,30570599836189
"1279";"cameta";"BE52";"Oxítono";"fwk";"A";2;"Fund";"M";"V2";3,77185641239276;1,71923004642557;-0,0204722124758086
"1280";"cameta";"BE52";"Oxítono";"fwk";"A";2;"Fund";"M";"V1";-2,96710036222483;-7,28076995357443;2,15
